Geneid	HISAT2 on Control2 (BAM)
16898	1664
104366	1
68342	2025
66211	2
27361	5882
328779	69
75178	299
68636	1418
14651	4910
16005	3437
26426	729
79043	333
193838	117
79044	826
79059	382
30957	424
52009	742
57354	291
106633	248
407831	293
71718	120
68509	0
26373	1122
207209	3
214489	381
74154	58
214505	433
68327	212
545192	2
22196	923
100272221	0
328780	0
114661	0
114662	0
100503895	0
17229	3
26945	0
58226	2
71840	0
20609	0
20681	0
72834	0
76483	706
64337	0
214901	8
106707	18
100862104	0
328783	0
56047	51
67563	391
68977	105
381077	3
214917	678
70083	112
214931	4
268933	451
72106	444
56424	399
214951	129
214952	801
106618	150
68241	461
68347	1930
215001	8
224624	234
100043160	16
100862112	0
14755	584
621239	0
100034748	0
240054	26
50817	190
69431	10
215445	356
26378	2101
56520	60
60455	443
68611	780
12005	512
69191	4
14570	0
50782	6
106581	1069
100504036	0
66978	627
240055	40
19252	528
100862171	0
666668	0
67458	1243
11974	613
77128	327
224630	326
18091	0
16580	21
21652	474
67675	648
240057	30
100526534	0
474156	187
70772	250
12018	323
16440	85
67267	416
271424	0
224640	612
100038429	2
268934	2
677010	0
15361	75
106672	40
56409	408
67097	2144
23969	0
30051	0
224647	5509
20630	353
224648	668
68776	274
224650	575
21463	0
268935	2
100504186	12
224656	388
23853	18
19015	212
69050	0
72775	191
19896	2958
21678	249
22157	0
14229	772
100862287	0
320187	0
67645	0
328788	0
109791	0
328789	0
20815	398
224661	6
26416	1971
26415	9
268936	587
433091	0
207819	16
74179	0
69307	0
66989	560
106504	1374
20383	1243
100504267	10
12575	209
442827	10
240058	0
68816	253
80748	1857
100043348	2
74116	4
56462	1846
26382	86
18712	116
71138	0
381085	130
74092	1
58230	272
100504304	2
74157	941
68597	295
74762	5
21769	1344
224671	624
623169	8
109801	15684
67522	0
13417	58
14652	1
100038436	5
52020	0
11307	243
21786	0
21785	2
21784	58
140765	0
328795	4
22092	2
224674	58
18585	503
57773	402
78330	1459
18771	269
12411	12875
108121	707
100862364	0
12954	0
17691	560
74377	17
72462	145
435518	0
100504381	8
18131	17
100862382	0
71932	6
57261	670
56399	961
54194	594
22404	331
320484	24
664702	0
57757	2479
320997	8
208285	268
70101	90
677156	0
631304	2
106648	2402
208292	1248
240063	4
240064	108
240066	168
64385	7864
170716	707
77875	6
224691	69
240067	194
73451	53
74042	0
240068	91
240069	0
100861596	0
100038859	0
100038860	0
100043474	0
77652	167
258939	0
100043468	168
224694	48
22643	98
69481	8
224697	232
17916	89
328801	145
378460	29
76936	2009
224703	858
100862103	0
19326	414
100502751	24
57875	1633
80880	126
54127	1421
66416	1583
54219	82
100502766	21
474160	0
407803	32
13163	309
81630	386
100502849	0
21356	1542
19732	353
14976	465
57315	492
54218	5
20084	1109
224705	663
630499	62
433100	0
14972	3425
19763	314
100502891	0
723823	0
14979	1524
14977	1692
20182	721
12815	55
15004	0
414076	0
15001	4
100502911	0
14312	2894
14998	66
15000	69
14999	20
16912	449
21354	604
16913	758
21355	504
100502931	1
15002	29
14961	518
14960	437
14969	472
381091	1
100504404	503
547431	6
100038862	0
407788	0
632126	0
81497	0
624681	0
18132	102
106512	70
18515	417
11596	6
54197	1160
55979	185
81701	8
54397	616
260297	4
56299	73
12915	670
81877	354
12268	21371
13079	0
625018	757
54402	170
112403	415
108077	1277
27632	443
14962	25789
12263	1796
193736	76
110147	1356
70129	6
18010	950
68763	171
100217427	7
15511	550
193740	23
15482	48
27756	171
22321	733
27762	9
78376	0
17687	121
114584	456
51793	49
106722	0
114763	0
68468	0
114654	5
70274	0
433099	0
193742	1067
114652	0
266614	6
13001	1239
81845	138
114585	141
55938	3709
224727	1731
53761	2051
11629	117
16988	61
16994	33
21926	6
16992	4
18038	137
66237	36
53817	889
100862191	204
14964	4253
100862184	1
15006	101
15013	28
15015	781
68395	205
110557	289
15018	15
15007	22440
100503096	2
18999	2
106795	96
240084	85
57390	0
386463	0
69542	0
672682	0
268949	0
433102	0
68915	444
14885	371
12305	33
74601	0
100503344	0
15937	14
14251	516
22154	438
240087	279
100503359	0
106582	42
76448	149
69192	975
69662	445
100503379	27
73242	237
66973	190
52040	1627
100316810	2
100043674	5
667766	38
224742	1205
100124459	0
75210	71
14670	447
77810	41
15042	261
15040	4687
15039	1323
547347	6
100529082	523
14963	73
667792	21
15051	31
15024	292
630294	14
69717	29
675325	0
667977	8
625785	2
15043	3
100046579	2
67676	177
79263	305
333715	0
14985	0
110696	0
545204	0
224753	0
224754	0
14997	0
224756	0
100043158	0
224761	0
399549	0
22670	1304
69097	0
19824	18
195359	0
224762	0
73286	2
386454	130
76497	587
66136	173
76416	219
76797	0
240095	0
22715	18
17441	2
54393	66
258469	0
258470	0
258448	0
258051	0
24108	17
258219	0
258506	0
258507	0
258505	0
258503	0
14991	80
258508	0
258831	0
258218	0
258830	0
258504	0
258457	0
258832	0
14990	8
258325	0
545205	0
258096	0
258286	0
258284	0
257908	0
258625	0
258263	0
404308	0
258095	0
258624	0
258622	0
258285	0
258623	0
259064	0
258287	0
258892	0
258374	0
383243	0
258094	0
258324	0
258480	0
258867	0
257889	0
258828	0
258829	0
258329	0
170648	0
258481	0
258803	0
100126765	0
100126773	0
100126768	0
100126776	0
100126779	0
100126774	0
100043300	0
668200	0
100861531	35716
100126775	0
18663	0
11572	0
11571	0
100126778	0
433107	0
100126777	0
100126766	0
619517	0
22024	2
19743	8
71583	0
435528	0
83815	72
17850	3095
100862363	0
627626	0
791382	0
353344	0
78249	0
435529	2
546797	0
12488	1101
94185	167
545207	0
77596	121
224792	744
17287	0
100043332	0
27226	183
73504	4
210510	0
74011	48
56050	533
53901	343
83965	598
224794	440
224796	185
12393	4
109115	136
75341	0
71702	449
71020	1
224805	400
21645	0
210573	0
18037	114
73836	858
15516	16102
63959	5551
653016	4
268958	0
224807	972
100038605	0
68463	1057
768271	0
72240	0
433111	0
22339	3329
68565	573
75564	4
66591	204
56055	665
80905	145
72322	388
751553	0
20016	425
28064	1419
224813	0
74094	184
106565	0
224814	332
57908	485
114570	15
108114	765
328825	20
106763	16
381101	223
78309	230
20807	388
71461	35
74764	1159
27398	850
66515	231
224823	432
71765	1396
17256	580
21770	606
224824	1993
14711	22641
72029	953
19208	2
67101	570
66229	1308
210982	312
442840	0
72726	180
19133	0
224826	1528
240110	0
224829	20
64657	583
107477	0
14913	128
75462	216
224833	329
63856	163
12445	566
53414	321
56771	309
224836	60
66119	534
100415787	19
381104	8
107971	29
100126242	6
109820	0
21425	156
17240	16
74123	433
76651	0
68224	0
328829	0
328830	2
58217	4
58218	2
224840	103
328833	4
320148	66
83433	14
71326	0
18044	295
106821	373
11811	2
70026	1
76589	0
70530	0
69311	0
100415784	6
56738	2771
76441	84
319991	0
76438	64
446210	0
13164	0
224860	160
654432	2
72238	322
328837	0
20230	15
628919	2
100504169	0
100503190	0
328839	0
211468	0
211482	0
271457	1007
110332	3
18519	2108
72415	16
211496	0
637939	0
69083	152
224876	0
20888	0
63993	0
69418	0
240119	0
383258	0
72836	52
52614	123
104349	103
224893	113
240120	59
50498	8
100504333	1
72886	88
20420	3
240121	2
106766	742
68047	1573
20405	519
27221	59
66530	926
15193	665
57435	101
66968	568
76905	3844
20359	90
66443	576
28106	1442
224897	1687
320593	0
723883	0
14154	684
106759	256
66905	1145
76920	0
18140	48
193796	288
19280	234
668592	0
20834	0
100504425	10
224902	908
224903	1238
224904	1258
54217	2047
74142	3393
106757	36
71810	566
106639	272
69875	843
14346	0
18188	21
224907	284
100504446	9
19725	21
328845	0
78625	4
64144	386
171168	0
53895	804
66400	255
19197	3
98053	405
16549	879
103775	2
66972	6735
224912	373
70785	138
22153	2
100169874	0
21950	0
21948	0
50930	7
12266	173534
78308	439
106628	235
22324	132
13733	390
224916	0
620292	0
69239	0
75039	0
67993	633
13640	71
50758	616
414079	0
320004	0
14158	194
224938	982
100043582	0
17158	3932
78057	0
100043871	0
381107	0
100861810	0
30960	1254
213272	0
106572	197
70351	572
19765	641
100861815	0
65960	774
106585	136
72900	1965
68767	407
320209	129
433134	0
100504611	1
68617	4
100043876	40
19328	496
74556	0
19274	92
791265	0
240131	0
16772	83
268970	10
320858	0
622645	0
13823	68
69750	0
22666	131
100861864	0
77533	22
320722	0
224997	38
21815	204
668724	11
100316676	0
546695	0
240156	0
67938	1417
67268	414
100861887	1
17929	14
64898	1952
246707	111
75022	0
100043644	0
74355	271
67052	24
70891	11
68789	48
72515	393
100217462	4
100217456	0
320159	0
225004	0
78785	3
11682	0
383295	670
77889	207
225010	1256
381122	0
71685	2
57440	1720
22436	2427
94224	23
76890	573
66310	374
668773	0
50850	560
210148	314
268973	14
67864	798
12211	1790
74196	206
268977	67
240168	177
72722	635
100043885	0
50766	236
225020	603
100502824	0
74199	0
268980	177
320473	390
53951	359
625054	103
19106	552
73671	0
68554	70
12607	564
73694	293
75292	2490
70536	150
260409	23
100502912	0
74622	0
100038718	0
381110	1017
100502965	39
13078	17
56298	2141
72692	679
319625	2524
225027	813
67737	2
67242	68
106794	352
378462	40
381112	0
791338	0
20662	964
381113	19
225028	584
320784	0
668830	1
68027	10
72167	59
20541	46
625514	2
100503434	0
106522	522
78798	464
20463	1355
225030	0
116871	385
107766	8728
74473	0
100503447	390
12193	625
240174	144
213556	48
213575	21
27409	1894
67470	1855
72416	2397
68531	33
19043	2834
20532	613
213760	536
73582	32
100043902	0
20473	0
20472	2
78586	349
18754	289
72104	0
100038711	0
13819	2324
78469	0
74915	0
104215	304
100503570	2
18701	78
56724	478
56468	213
399626	0
193813	5177
74597	51
225049	949
75467	0
12314	2470
17075	24
17685	311
210741	0
668863	0
17688	268
225055	531
225058	0
14236	358
73825	404
77057	131
100503581	0
71828	0
16867	0
14309	0
71052	0
100043904	0
18189	124
623954	0
78800	0
100503679	0
11516	0
76781	118
77022	2
100038746	21
100044193	33
100312476	0
12916	635
633947	4
71745	790
68010	65
67328	0
26410	46
73915	2
67440	293
240185	213
100038439	5
225115	1148
240186	84
791318	0
21417	319
75415	705
16573	1232
13831	406
100316773	0
70901	0
19330	2192
210719	28
74934	2
75739	245
100504244	0
225131	939
14370	271
225152	0
67974	1551
26369	0
140792	1198
100038541	44
225160	456
59025	876
19877	809
100504736	0
381157	21
621832	0
77805	380
20641	244
106861	1306
75370	0
225164	397
387151	0
100316783	0
723959	0
14465	131
225182	121
621998	17
63955	212
100316686	0
338363	112
66878	1740
76482	315
18145	2151
225187	8
16774	12
72747	1508
100316699	0
71132	36
64291	2017
16210	360
225192	0
225207	20
74529	0
268996	690
73677	16
72504	31
106931	25
74456	4
319440	0
11829	72
71367	0
100861622	0
12558	1545
328906	4
664619	0
75162	0
13507	2
13506	1409
13505	2
211924	339
13510	0
225256	0
16769	0
13512	0
13511	3164
22139	134415
56386	40
75964	1032
67664	1554
56515	250
17288	0
381126	463
225266	0
70950	0
211961	0
319211	0
100502811	0
13527	0
100502834	0
212307	413
69256	493
328918	11
22694	228
59057	435
225280	328
14423	869
387182	0
68046	102
225283	191
106957	83
58523	689
68591	1357
225288	23
66648	164
225289	67
108013	2
100041241	0
320624	0
78058	0
78199	0
225326	441
19762	0
20983	2
100861703	0
67453	890
269003	736
225339	1425
69241	130
74320	860
67158	104
225341	739
574402	42
17922	6
73473	619
19123	9615
26405	670
13872	321
100502989	0
402767	0
30948	325
71683	309
75795	0
53603	2
225348	513
69593	0
12326	52
170459	1805
27528	478
433171	6
69749	104
13824	10
633395	1
11789	839
66384	368
13476	342
53871	121
225358	534
20890	0
75533	8
271508	9
78656	416
19348	104
52563	384
14587	0
12532	9
100503082	2
66306	313
100861742	0
277250	690
225362	0
13653	108
225363	1899
15526	10352
12385	1823
107065	0
100861752	0
81500	1246
100503380	19
100316700	0
436583	0
17184	1341
67869	1333
20522	1765
69816	27
381148	184
71242	40
76594	180
68545	44
73449	0
72512	92
56550	390
100861776	0
67393	935
74002	0
100042150	0
74966	0
19290	118
109169	621
66060	137
67199	528
15200	24
240215	26
108857	955
108112	188
24068	895
225372	411
67843	327
240216	2
12475	71
71983	176
17991	1263
24010	1259
67936	304
213236	15
15115	879
70791	657
66492	783
378472	0
116731	0
353234	0
192163	0
12936	0
100384868	0
12941	0
12937	0
12939	0
353235	0
192161	0
12943	0
12942	0
192164	0
353236	0
353237	0
100038509	0
93872	0
93873	0
93874	0
93875	6
93876	0
93877	0
93878	5
93879	2
93880	8
93881	18
93882	11
93883	6
93884	0
93885	6
93886	1
93887	6
93888	16
93889	4
93890	2
93891	14
93892	2
93893	2
83885	4
24074	132
666693	38
320513	2
93709	7
93710	0
93711	3
93699	2
93712	8
93700	8
93713	4
93714	2
93715	0
93701	4
93716	2
93702	0
93717	0
93703	5
93722	2
93704	5
93723	2
93705	2
93724	0
93706	113
93707	1
93708	0
13367	913
15183	740
225392	0
319262	39
106952	293
75599	1417
73516	74
66839	640
53601	232
56736	1298
26384	570
65113	3320
24066	255
381155	0
100503571	1
14164	2414
545253	0
71302	445
100503620	10
14815	2007
18459	0
67180	975
73001	0
383348	0
100628617	0
77619	211
332309	0
269016	1
69401	0
107045	869
100042757	55
225432	348
18998	0
56070	303
100503707	0
240239	1
72930	3
269019	0
22240	20
100862305	0
100042074	46
100042807	307
76217	0
20730	0
117158	0
225443	0
72432	12
433178	0
433180	0
78242	0
100042855	0
77424	0
433181	0
18169	0
58916	0
70640	387
328949	381
626275	0
240255	156
100503745	0
140492	364
107003	8
28105	4
69391	0
225467	229
240261	2
72076	0
240263	196
225471	12
66676	3061
13664	1101
100861902	3
12583	11603
67526	643
11777	111
100505012	1
74574	0
381142	0
69456	255
20358	121
77668	0
328953	0
414127	0
433182	1386
383326	0
67321	0
68857	45
76609	0
240283	478
106869	76
100861953	0
15488	7868
225497	0
67365	0
71373	740
100503876	0
67634	0
67222	125
16948	8
66758	0
78414	0
14625	0
67847	13
67804	891
69226	340
19038	88
225518	0
100502945	7
225523	378
70425	716
77433	3
328957	0
269023	72
107022	806
110695	9297
56698	447
67343	4
16906	156
320253	15
100038410	6
77422	216
100502981	0
70417	0
73137	813
100503007	0
629147	0
74916	0
75444	0
75084	0
70157	0
100503033	0
20496	215
100861812	0
14119	0
225579	7
66307	2400
240322	0
225583	0
78923	176
240327	1806
225594	22
240328	292
60440	6788
667597	303
106878	21
67665	491
66810	342
170947	0
104027	108
328963	0
15531	3082
20044	2837
16149	1579
100628611	0
21453	178
545260	0
12322	6
240332	6
12590	0
18596	296
12978	1848
106894	430
13521	74
225600	0
170826	47
723889	0
442846	0
328967	235
93687	1622
545261	18
328968	12
387163	0
387161	0
56069	0
240334	30
17714	768
68982	28
106877	110
319713	410
225608	13
100861847	0
11555	38
225609	4
15562	0
107035	650
328971	0
408198	0
100038417	0
78449	2
494504	2
108123	492
667742	15
53382	2200
104082	497
73588	3
100503391	2
20451	16
225631	2162
14151	3197
70223	2750
54670	761
629480	13
83814	1049
100503467	0
387231	17
225638	0
240354	158
328977	85
319888	4
66286	517
225642	0
19434	6
360222	0
225644	0
70361	4839
320924	87
751558	0
100503546	2
58801	15
100503565	0
17202	0
100503582	0
14680	67
67064	680
225651	299
114663	51
338360	4
12683	2
67951	262
69597	1592
225655	0
68166	37
100504629	0
225659	139
107047	203
100861930	0
19255	373
72124	745
75286	10
70799	115
52662	116
108654	1794
67897	216
17203	0
17200	0
78931	0
100504650	0
21413	305
100504669	0
381175	100
80718	42
75577	0
269033	24
170461	2
26447	96
17191	706
13176	0
100503674	0
240396	377
17128	671
114615	293
107029	79
71263	0
225724	13
77855	0
66468	4
74322	760
17190	537
74453	0
17919	785
73606	0
100217466	0
52538	17371
16891	399
319195	3058
100217457	2
407819	1167
69190	487
100503117	6
17131	268
269037	445
100038353	0
207259	53
73009	0
17126	470
664805	0
66191	471
76987	577
71206	2
17344	619
225742	0
240411	0
225743	2
212163	182
100503152	4
67640	1
225745	100
11946	19759
619308	0
19201	591
100502841	623
620235	0
108052	14
27411	0
240427	57
100861811	0
100861819	0
100861827	0
93737	14
240442	170
100502902	2
68731	273
27366	1559
66255	98
66943	2980
240444	4
67655	214
100039348	0
18018	234
50771	895
20689	0
100628596	0
14427	0
17196	16
329002	524
100628586	0
76961	0
329003	121
75853	0
76995	0
70960	0
110796	325
225791	2035
240476	164
338403	17
66054	971
433208	0
240479	0
100503964	0
109672	16662
50764	2
67105	504
665402	132
246317	77
12405	0
54607	250
246102	123
225825	9
623279	0
67988	531
70011	0
20589	125
353242	315
12894	6805
17771	26
14419	0
52036	1605
16973	1835
72056	696
225888	752
12660	1545
27060	1125
225887	1298
67689	77
54445	1093
73458	18
621603	0
71670	1616
109575	0
66387	313
60425	75
17995	3348
14870	2177
14869	3
225884	591
29866	17
52004	1048
18739	124
11632	427
66990	910
73660	4
269053	0
23789	1686
19265	26
58988	301
107239	24
100502789	1
108995	36
19045	3172
19367	92
100861918	0
56708	11
69745	112
100861921	0
245857	310
68423	2
110355	838
225876	1228
11854	396
319314	33
171180	23
69861	384
18563	11038
225875	88
19671	172
381196	22
20743	1542
100861931	0
66704	219
19653	319
56275	347
12460	3182
399599	2
56464	634
11474	0
70605	108
52028	57
75221	1470
240518	16
66419	575
225872	0
13340	21
108902	482
107392	384
225870	10
70445	29
381199	12
68090	1045
12794	3
76308	2506
16594	243
107975	126
319322	1691
100861943	4
545276	2
225865	0
73720	2
23825	595
69860	392
20227	633
414115	9
78306	0
74931	0
622178	0
66556	932
107242	452
14283	0
240514	195
58249	466
13041	2
58859	86
71711	218
12631	3196
225861	108
75555	4
18426	10
381201	55
68209	642
81601	298
19697	1044
20469	390
104401	861
26403	904
16530	4
114601	499
17826	270
56390	190
100038547	0
16998	94
78891	884
72289	9056
100502960	0
66961	7803
69595	2
67457	518
107375	536
332359	7
19708	498
104252	80
18969	176
381203	0
12333	439
100502985	0
100503014	0
74126	1251
18120	674
14109	4268
29805	322
73166	4259
68505	498
433215	3
81909	269
67849	10
381204	0
66406	125
69024	250
56327	105
74481	14
622554	0
170458	0
225849	183
100862017	0
329015	747
723957	1
387187	2
13660	1009
100862023	0
240505	412
17283	487
26412	229
100503066	0
22668	1577
19309	35
19395	204
18190	22
100008567	8
20521	0
56613	189
100502687	0
100628576	0
78317	46
54683	3479
67674	485
26379	473
67077	0
16528	0
107173	372
12015	350
18797	534
18938	287
14227	1050
22340	306
57431	233
68323	151
107328	62
108101	126
20867	1701
107227	909
70494	8
396184	11
107260	800
12868	3815
100861619	3
70999	244
104383	0
13728	303
100503986	2
68229	90
654802	0
108899	154
20168	2154
109168	2408
225845	281
56072	1
66727	0
207151	0
236149	1980
171405	1039
434674	18
236293	130
319800	3141
19879	0
18399	2
402757	1
12669	14
17254	1042
83673	119
100127111	3
107071	328
74307	4
56389	930
53319	909
66836	452
67706	249
225895	52
100039957	2
67710	254
75291	7
70387	319
68693	2368
14704	1
14705	782
68852	3
225896	2140
107197	439
67531	4
100628605	0
66276	342
109077	301
14376	3806
100861648	1
72727	788
19881	58
225898	338
100504651	3
23942	1142
70044	339
67160	2792
66395	551
22287	0
66514	247
621699	19
623688	0
16319	93
14319	24068
24115	2
74760	180
60527	459
56473	7937
76267	13858
14156	105
69038	726
225908	677
269060	30
54525	16
278795	0
67752	8
66072	581
269061	678
68642	76
72982	25
225912	629
225913	9204
13194	4775
71768	712
75096	0
58803	0
107305	244
12507	6
403202	0
12511	1
65221	162
98170	68
68539	597
28000	2076
22786	0
14764	0
108673	140
69826	0
545279	0
76002	0
107350	1623
64381	8
69369	0
69416	0
73466	0
75138	0
12482	34
269063	0
383435	0
109225	26
666907	10
64380	14
60361	27
73656	94
100504727	2
666926	0
